,ABCC4,ABL1,ADAM19,AFG3L2,ANXA2,ANXA2P2,APOC1,APOL4,AREG,ARRDC3,ASF1A,ATF3,ATG4B,ATHL1,ATP6V0D1,ATP6V0E2,BCL11A,BHLHE40,BIN1,BST2,BTG3,C10orf128,C16orf54,C1orf186,C1orf228,C1orf54,C2orf27A,C2orf68,C6orf25,CAD,CCDC152,CCDC42,CCNL1,CD164,CD33,CD69,CD9,CDC42,CDCA7,CDH2,CFHR1,CKS2,CMTM3,COQ10B,CPA3,CPSF6,CPVL,CRHBP,CRYGD,CTNNB1,CXCR4,CXXC1,CYCS,CYP51A1,DLC1,DLK1,DNAJC12,DNTT,DUSP1,DUSP10,DUXAP10,DUXAP8,ELK3,ELOVL6,ENGASE,ERAP2,EZH2,FAIM3,FAM120A,FAM133A,FAM188A,FAM19A2,FAM47E,FHL1,FLT3,FNBP4,FOS,FREM1,FRY,FTH1,GALNT1,GAS2,GIMAP7,GLRX5,GMDS,GNAS,GOLGA8A,GOLGA8B,GOLGA8S,GPKOW,HCST,HDLBP,HERC2P2,HERC2P7,HERC2P9,HES1,HIST1H2AK,HIST1H2BG,HIST2H2AA3+HIST2H2AA4,HIST3H2BB,HLA-E,HNRNPAB,HNRNPD,HNRNPL,HNRNPUL2,HOPX,HTATSF1,HYOU1,ID1,ID2,ID3,IER5,IFITM1,IL1RAP,IRF2BP2,ITGA2B,KCNA3,KIAA0125,KIT,KYNU,LAPTM4B,LDB1,LGALS1,LIMCH1,LINC-PINT,LINC01296,LOC101928834,LOC154761,LRRC70,MAF,MAFIP,MAGED2,MAP4K4,MARCKS,MED4-AS1,MIR221,MMRN1,MPDZ,MPL,MRPL16,MYCN,MYCT1,NCF4,NET1,NFKBIA,NFKBIE,NOG,NUBP1,OGFRL1,PCDH9,PDE4B,PDLIM1,PIEZO2,PLAG1,PLAU,PPIF,PPM1A,PPP1CC,PPP1R14B,PRKAR2B,PRKD2,PRKG1,PROM1,PROSER1,PRSS1,PRSS21,PRSS3,PRSS3P2,PTBP3,PTPRD,PTPRS,QSOX1,RAB31,RANBP9,RGS1,RHOB,RIPK2,RNA5-8S5,ROGDI,RTN4,RXFP1,S100A10,SAT1,SCN2A,SCN9A,SDK2,SDPR,SELL,SELM,SEPP1,11-Sep,SIK1,SLA,SMARCC1,SNHG15,SNHG3,SNHG9,SOCS2,SORT1,SPG20,SPNS1,SQLE,SRM,STAT4,STK17B,STON2,STXBP5,TAGLN2,TCTEX1D1,TEKT4P2,TFRC,TLR3,TOB1,TOMM40,TPSAB1,TPSB2,TPSD1,TRA2B,TSC22D1,TSC22D3,TTC34,TUBB4B,TUBB6,VPREB1,VWF,YBX1,YDJC,YIF1B,YKT6,ZC3H12C,ZFP36L2,ZKSCAN1,ZNF200,ZNF317
NBM89NEWC4,0,0,0,1.873657215,0,0,0,0,0,6.804035547,0,0,0,0,0,0,7.793029852,0,0,7.609546949,0,0,7.773671652,5.96530916,0,0,5.476533756,6.719897587,0,0,7.558798542,5.501687028,0,10.84084179,0,0,0,0,2.579352671,0,0,9.247882835,0,2.196147392,0,3.272248631,0,7.360908812,8.13691888,7.139947755,1.525616541,0,1.086415951,1.512280953,0,0,0,0,8.945349072,0,0,0,0,0,0,3.506593848,2.664113177,0,4.145756698,0,0,0,0,0,6.397299545,6.944784039,9.718626208,0,0,10.90064591,7.567831548,0,0,0,0,6.748639998,4.368531905,5.184334936,0,8.357349417,0,0,0,0,0,0,0,1.023464045,4.847892554,0,7.39411543,0,5.226998595,3.225110092,0,10.48256453,0,0,0,0,0,0,9.740437726,0,8.948218657,0,0,5.963219613,7.060499473,0,0,0,0,0,0,0,0,0,8.620407193,0,0,7.583691683,0,0,0,0,6.852998526,0,7.446803351,6.508929014,0,0,8.841618743,0,3.730898063,0,7.579285388,6.837849073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.990011182,0,4.468861398,0,3.428840344,4.798757758,0,0,4.089115774,0,0,0,0,0,0,2.535723352,0,1.791624575,0,0,8.71698983,0,0,1.076695341,0,10.78007842,0,0,0,0,0,0,1.171869394,6.442178242,5.126864428,7.261349278,0,0,0,0,0,0,1.25479966,5.757542366,0,9.08517991,0,0,0,0,0,0,0,0,0,3.181301136,7.994338742,9.548599716,1.349450357,0,0,0,0,7.175168199,0,0,0,0,7.651786436,0,0,0
NBM_89E8,0,5.179044159,0,0,8.655215869,6.097329661,0,2.746523961,2.755334446,8.816519068,6.912875723,0,0,0,0,0,4.153852446,0,0,7.565895974,0,0,7.785120175,0,0,6.935510248,0,0,6.10155797,0,0,0,0,9.687892514,0,7.644494482,0,0,6.757317117,1.087235447,0,7.120058614,0,0,0,3.412965631,0,6.801404784,0,3.072656167,9.082481494,0,5.910616215,6.845793622,0,0,0,0,5.624530228,0,0,0,6.620434877,0,0,7.155488531,0,0,0,0,0,0,0,8.077127736,0,5.735916602,11.29518356,0,0,0,0,0,0,0,0,7.972771345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.955944444,5.22714658,5.948733855,4.435254945,0,7.387688509,1.314693821,0,0,0,0,0,4.856104383,0,0,4.839193954,3.593959263,6.003657048,7.51038652,0,0,0,0,0,0,0,0,0,7.277192801,0,0,8.055986345,0,0,0,0,7.459160911,5.313983249,6.44147105,0,0,6.814118722,0,0,0,0,0,7.266294248,0,7.991076587,5.160868501,0,0,0,0,0,0,0,0,0,0,0,4.862766229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.086905122,0,0,0,0,0,0,0,0,6.872664897,10.7135619,0,0,1.902362496,0,0,0,0,0,2.508121197,0,0,0,0,0,0,0,3.127909525,0,0,8.713022025,6.268395441,0,0,0,2.472478945,0,0,0,0,4.691871972,7.545520368,9.162926001,0,0,0,0,0,0,0,0,0,0,7.646712673,6.929796144,0,0
NBM_89H8,0,0,0,0,0,0,0,0,1.877843523,8.542139054,7.539559124,0,0,0,0,0,6.304791089,0,5.113956034,9.150685032,0,8.866633447,8.550148995,1.078912175,0,0,0,8.409556039,0,0,0,0,0,10.39130556,0,0,0,0,0,1.424757416,0,0,0,0,0,6.193306695,0,1.351335085,8.024310481,5.371861203,9.90718518,0,1.460546516,2.886411518,0,0,0,11.40300494,7.819592875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.503068408,6.00185985,0,11.67484538,0,0,9.813718552,0,0,0,0,0,8.222979512,3.610956791,3.654325517,0,8.758573643,1.217976213,3.517417927,0,0,0,0,0,1.397594611,0,0,6.517400999,0,0,1.673241239,0,10.27064273,0,0,0,0,0,0,0,0,6.706135788,0,0,7.23944559,6.445945352,0,0,0,7.497399579,0,5.068211592,0,0,0,1.195256136,0,0,8.427092332,2.866172459,0,0,0,6.720647331,0,7.992909657,2.795596738,0,0,0,0,1.581466672,0,0,0,0,0,7.879953095,2.154509794,0,0,0,0,0,0,5.863059706,0,7.708705804,0,4.789787346,0,9.893928928,0,8.638670457,10.3989564,0,0,0,0,0,2.050597894,4.133274266,0,0,1.909853918,0,2.902720734,0,0,0,0,0,6.057268135,0,11.00648814,0,5.744898101,0,0,8.795148942,0,0,0,0,1.300228636,0,0,0,0,0,0,3.95085832,0,0,2.410862172,0,0,0,0,7.229098199,0,0,0,0,0,7.418546035,11.71753215,0,0,0,9.865429027,0,0,0,0,0,0,7.413456867,6.86854367,0,0
NBM_89A10,0,0,0,0,0,0,0,0,8.154322515,8.33525738,6.620214092,0,0,0,0,0,7.987957174,0,6.772471663,7.041932931,0,0,6.915189021,0,3.897385842,0,0,5.873230668,3.852042433,0,0,6.023461681,7.052217371,10.90489599,0,0,0,6.502060817,3.085049115,0,0,0,0,0,0,0,0,8.825864539,6.874717871,5.931266418,10.01717636,0,5.558074232,6.005904565,0,3.264900634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2721778,0,10.50923156,0,0,10.64114565,0,0,6.28851918,0,0,5.104263376,3.064450765,2.551426142,0,0,6.28500184,0,0,0,0,0,0,0,1.616623404,0,4.980848447,0,6.423697181,4.457867135,0,9.652324068,6.155758643,0,0,0,0,0,4.854454967,0,7.424067567,0,0,5.304529239,4.024870017,0,0,0,0,0,0,0,0,0,8.144924813,0,0,8.825685927,0,0,0,0,6.439325779,0,8.138704576,8.842444483,0,1.328433066,8.556097453,0,0,0,0,8.658769011,0,0,0,0,0,6.644630644,0,0,0,0,0,0,6.237084123,0,7.628242121,0,5.062020684,0,4.115109034,4.847596528,0,0,0,0,0,1.947698519,0,0,0,1.806954543,0,0,0,0,7.428945164,0,5.06193333,1.873995344,2.674060273,10.94051281,0,0,6.296641756,0,0,5.976294696,0,5.808405973,4.550098712,0,0,6.808994924,0,7.569277393,0,7.728051137,0,0,0,9.432534229,0,0,6.77820572,0,0,0,0,0,0,2.657033762,7.795349374,10.42195094,2.758185071,0,0,0,0,2.082994659,0,0,0,0,8.714470054,6.696246026,4.436563953,7.058979205
NBM_89G10,0,0,0,0,0,0,0,1.403821626,0,0,7.031138157,0,0,0,0,0,1.9916591,0,0,9.087724519,0,0,6.004440358,0,0,0,0,3.116499684,0,0,0,0,5.331850735,8.193979144,0,8.834279405,0,2.754810886,0,0,0,9.606964007,3.898538395,0,0,6.691913358,7.624612394,0,7.234891523,6.253178633,0,0,5.598207802,0,0,0,0,8.935724195,5.516931366,0,0,0,0,0,0,6.432230373,0,0,0,0,0,0,0,0,0,0,10.52782563,0,0,8.611000891,0,1.64498805,0,0,0,7.589032502,5.226493921,4.629012219,0,0,4.899208368,5.555702313,0,0,0,0,5.576432377,0,1.191301568,0,6.774569379,0,7.702018918,2.993016935,0,8.863455048,0,0,0,0,0,0,9.628288844,0,0,0,0,5.902850245,7.463975546,0,0,0,0,0,0,0,5.337859693,0,0,0,0,0,0,0,0,0,7.202076291,0,7.136828022,7.599571958,0,0,7.656678133,5.46218086,0,0,4.88986301,0,1.22409143,0,0,0,0,0,0,0,0,0,5.434374169,0,0,0,7.481692094,0,8.74773016,0,7.181640295,9.073326383,0,0,0,0,0,0,0,0,0,0,0,6.495514925,4.631773294,6.788914569,0,0,0,0,6.770648767,10.69887863,0,6.528620897,4.766622541,0,5.124507836,0,6.936641986,7.545129963,5.195166204,0,0,7.007856899,0,0,0,0,0,4.795164524,0,8.962188469,0,0,0,0,0,0,0,0,0,5.182146318,6.325219743,1.984225102,4.140218158,0,0,0,0,6.807419942,0,0,0,0,6.675992165,4.804104293,0,0
NBM_89G5,0,0,0,4.086700294,0,1.678817554,0,0,9.181642085,9.140737238,7.703778977,0,0,0,0,0,5.277824616,0,0,8.033696641,0,0,7.786611581,2.55525461,0,0,0,6.034732457,6.103828859,0,0,0,3.846541647,11.10419362,0,8.122104008,0,5.688985203,0,0,0,0,0,0,0,2.980499558,8.764464194,9.534543507,0,7.074941933,8.667900299,0,1.014056811,2.429868149,0,0,0,0,3.273567497,0,0,0,0,0,0,7.467490811,0,0,6.077618024,0,0,6.715956449,0,0,0,0,13.08840183,0,0,5.622485903,0,0,0,0,0,1.586643645,2.90672698,2.586347435,0,0,0,0,0,5.419458806,0,0,0,6.651544624,6.365790214,0,8.698445178,0,6.018343683,0,0,8.321497268,0,0,0,0,0,0,4.422808459,0,7.153608163,0,6.314714261,4.137298368,0,0,0,0,1.325084838,0,0,0,0,0,0,0,0,0,0,0,0,0,4.925353825,0,8.119340235,8.172929167,0,5.619394517,2.585020005,0,0,0,5.517706087,0,0,6.204102375,0,0,0,0,0,0,0,0,0,0,0,0,8.096275645,0,0,0,0,0,0,0,2.754998385,5.538360785,0,0,0,0,0,3.748766431,0,7.063561343,0,0,3.183758537,0,0,0,6.810888143,9.579062957,6.476095868,0,0,5.16870377,1.127185253,0,0,5.350811132,0,1.232250554,0,7.428336053,0,0,0,0,6.869941182,2.998886553,0,8.881485201,0,0,0,6.164278267,6.386832897,0,0,0,0,0,8.35555799,11.29119576,4.410490342,7.315241054,0,0,0,0,0,0,0,0,8.100465787,2.259546291,0,0
NBM_89B11,3.439656412,0,0,0,0,0,0,0,7.116143681,7.281034518,0,0,0,0,0,0,4.436211752,0,0,8.5062063,0,0,4.913144385,0,3.873721164,1.28475337,0,6.327473137,2.156984473,0,5.622454722,6.40276167,0,10.46589929,0,0,0,6.956361229,5.028553045,7.027564857,0,0,5.267774076,0,0,2.592165988,0,6.569362848,0,0,10.76295767,0,1.337676948,6.776449434,0,0,0,0,1.872294872,0,0,0,0,0,0,6.683989593,5.186562533,0,0,0,0,0,0,0,0,0,11.09370007,0,0,6.671557645,0,0,0,0,0,8.024974715,4.46481237,5.502989842,0,0,8.42918271,0,0,0,0,0,0,0,6.824339931,1.865184482,6.267070521,0,5.67053022,2.748311048,0,7.178497512,0,0,0,0,0,0,5.006889058,0,0,0,0,5.358474272,7.549535201,0,0,7.187523174,0,0,0,0,0,0,8.06690654,0,0,2.181930689,2.737369935,0,0,0,1.654551132,0,7.155156541,9.196025548,0,6.664831612,0,3.931888725,0,0,6.242610567,7.607919504,0,0,3.378976201,0,0,0,0,0,0,0,0,4.462051231,0,0,8.907171741,0,6.844061191,0,5.677742068,7.0844594,5.829399247,0,0,0,0,0,0,0,0,1.399961226,0,0,0,0,7.527541661,0,0,3.772810456,6.870888483,10.08597823,0,0,0,0,0,0,8.216016357,5.155252042,5.406139801,0,0,1.116092042,0,0,0,0,2.066570114,2.654947103,0,7.510763834,8.195341231,0,0,0,0,0,0,0,0,0,7.716447643,10.10942645,4.021043153,7.476033087,0,0,0,4.676001342,0,0,0,0,7.22710332,7.054379396,0,0
NBM89NEWG4,0,0,0,6.14866372,0,0,0,0,4.347629558,6.312179142,0,0,0,0,0,7.084540244,4.729683003,0,0,8.429902933,2.415171546,0,6.16365961,5.868876524,0,0,0,6.623014102,0,0,5.658220868,0,0,9.014085046,0,2.632307643,0,6.98640876,7.124302325,0,0,9.45998955,0,0,0,1.960410003,0,4.249214773,8.500265095,5.982981799,9.78192896,6.617323193,6.625952658,3.959501691,0,0,0,6.765845968,9.767967624,0,0,0,0,0,0,0,0,5.989198552,0,0,0,0,0,7.009943368,5.605397275,0,9.02737183,0,0,11.27691559,0,0,0,0,0,0,0,1.120359417,5.371450282,0,0,0,2.524467131,0,1.358651113,0,0,0,6.45234322,0,6.082816431,6.440838408,7.040035932,4.563301422,1.040284787,8.804699617,3.674065845,0,0,0,0,0,8.268217869,0,6.476439117,0,0,5.635905015,0,0,0,0,0,3.450204576,0,0,1.757494248,0,6.570182986,0,0,0,0,0,0,0,0,0,8.364862315,8.438219371,0,0,7.304898533,0,1.269892994,0,0,0,0,0,6.11233249,0,0,0,0,0,0,8.013802434,3.106701186,0,0,0,7.8530622,0,8.593194483,0,7.588258771,9.248716578,0,0,0,0,0,6.93780408,0,0,0,3.920208335,0,0,0,0,0,0,0,0,0,8.497113713,0,1.387827576,2.998700114,0,0,4.732430965,0,4.450868402,6.877477309,7.195626465,0,5.924518889,0,0,0,0,7.157460052,4.774656282,0,9.398255631,0,0,0,0,0,0,0,0,0,6.046411959,1.040883167,8.755461486,1.412007244,6.613940584,0,8.964643375,0,6.333751974,0,0,0,0,6.350517525,2.246563623,2.859608324,0
NBM_89A6,0,0,0,0,9.140642803,6.495768719,0,2.563320877,0,8.378034814,0,3.5259989,0,0,1.191291118,0,3.166574679,0,0,8.427547125,0,0,7.046701933,0,0,0,0,5.988340598,0,0,0,0,5.896923505,9.249646754,0,1.186117071,7.840954693,6.369363315,0,0,0,0,4.604865018,0,0,0,5.696824517,8.129818051,0,5.428154022,9.719221153,0,5.728560707,2.418153885,4.744994881,0,0,0,9.344382482,0,0,0,7.015956254,0,0,2.997429254,0,0,0,0,0,0,0,0,0,0,13.35939072,0,0,10.18717938,0,0,7.678048424,0,0,0,4.493914361,6.655028464,0,0,3.919643581,0,0,0,0,0,0,8.558693598,8.577694633,0,9.68855365,0,6.151187701,2.052980513,0,7.108771462,0,0,0,9.277711442,0,3.703398144,8.365290507,0,4.812271414,0,0,4.189714442,3.732575221,7.831449667,0,5.338671717,8.416658383,5.87584195,0,0,0,0,6.388776601,0,0,6.143512496,0,0,0,0,4.077615297,0,6.872575328,3.274871685,0,2.910607387,0,2.39928769,8.141115036,0,6.055621251,7.709296502,0,6.981765293,6.514985228,0,0,0,0,0,0,7.078610623,0,0,1.533856226,0,2.983660074,0,2.222731237,0,0,0,4.3364113,0,0,0,0,0,0,0,0,0,2.762497185,8.982715759,0,4.853896221,11.44800257,0,0,0,0,7.832900579,5.923813223,6.676047316,0,5.628295226,7.380122682,5.493284849,0,0,0,0,4.322116286,5.917791247,0,0,0,0,7.742411192,0,0,1.527567039,0,0,1.19045504,0,8.09551033,0,0,0,0,6.489045797,7.426678381,11.15847898,6.351247709,5.379254117,0,0,0,7.711989837,0,5.96743148,0,0,3.746785676,5.939924403,0,0
NBM_89H4,3.180667646,0,0,0,0,0,0,0,9.455663442,5.142515236,5.241059143,3.561169218,0,0,0,0,2.063589083,0,0,5.446466292,0,0,6.955310955,0,4.801791747,0,0,3.563278077,4.429507193,0,0,6.731470517,6.251777625,10.94748728,0,8.123555499,0,6.563706464,3.802046591,0,0,7.764623865,0,4.573418349,0,5.556659979,0,9.438075679,6.540185046,2.655042426,7.626070853,0,6.031736026,6.639573671,0,1.911508782,0,0,7.329618523,5.119131949,0,0,5.127604719,0,0,0,5.309450257,0,0,0,0,0,0,6.547332765,3.785519416,0,12.97395654,0,5.049446478,8.283992023,5.614185627,0,0,0,0,4.050355391,2.237127725,4.478142209,2.718183348,0,0,7.3032538,0,0,0,0,0,5.189230897,3.13770067,0,6.355023491,5.65837615,3.642337593,4.538878107,0,7.50880832,0,0,0,7.615355828,0,4.885289552,4.340598442,0,5.870630725,0,2.934621623,4.856922046,7.015716422,0,0,0,0,4.870734843,2.458674105,0,0,0,0,0,0,7.063121903,0,0,0,0,3.414421394,0,7.714616733,7.741403955,0,5.386854812,6.289816264,0,6.382563288,0,5.438231037,0,0,0,7.130750777,1.113256067,0,0,0,0,1.983036679,5.802470601,0,0,0,0,7.524111382,0,3.52420426,0,3.498682776,5.079167176,0,0,0,3.463122728,0,6.157242861,0,0,0,0,0,0,0,4.981339845,8.145942639,0,0,0,5.272413252,9.97546693,0,0,6.861636138,3.212024635,6.705297341,3.397610532,0,0,6.459741266,8.147354177,0,5.734911696,0,5.701312368,0,0,5.912178536,3.427920102,0,9.154512466,6.723589684,0,0,0,7.140538757,0,0,0,0,6.935425372,8.624086073,8.236587745,4.337679023,7.986167112,0,0,0,5.411426846,0,4.323647731,0,4.17368877,6.404087201,5.703800043,4.565041108,0
OX1931B12_1,0,0,0,0,0,0,0,1.137080774,0,0,0,0,0,0,0,0,9.552588298,0,0,0,0,0,8.175050682,0,4.217036575,0,0,0,0,0,0,0,0,8.207648996,0,9.910999242,0,0,0,0,0,0,0,1.96118244,0,2.336843961,5.225455038,0,0,0,11.71349137,0,0,1.635769972,0,0,0,12.38401261,11.78068241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.47896057,0,0,11.9404867,0,0,0,0,0,5.876393099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37238596,3.198143478,8.062913903,5.352390691,0,0,0,0,0,0,0,0,10.66066414,0,0,0,0,0,0,0,0,0,6.49291862,0,4.208928548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.340936014,0,0,0,0,0,0,0,0,0,8.066168838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.051529794,0,7.276180082,0,0,10.34216614,0,0,5.432231074,0,2.275729606,0,0,0,0,0,0,0,8.560749195,0,10.74370204,0,0,0,0,0,0,7.743861246,6.340666328,0,9.757155768,0,0,0,0,8.191176594,0,0,0,0,0,7.39984527,11.73172501,0,0,0,0,0,0,0,0,0,0,7.838870881,0,0,0
OX1931H9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.909765327,0,0,0,0,0,0,0,0,0,0,9.150637654,1.056138206,0,0,0,0,0,0,12.79899718,0,9.256133733,0,0,0,0,0,2.256436857,0,3.868590996,0,0,0,5.201214739,11.09528722,0,2.377003036,2.402645417,0,0,0,12.04329092,11.08391639,0,0,0,0,0,0,0,0,8.286394349,0,0,0,0,0,0,0,0,10.72461281,0,0,11.31208263,0,0,9.940637374,0,0,0,0,0,0,0,0,0,0,0,0,0,10.05967934,0,10.72422449,1.646198575,6.244587167,0,0,1.037472044,0,0,0,0,0,0,0,0,11.83151638,0,0,0,0,0,0,0,0,0,0,0,1.825561802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.30555474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.570872229,0,0,0,0,0,0,0,0,8.709754984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.28914068,0,0,0,0,0,0,7.464836245,5.621454034,0,0,0,0,0,0,0,0,0,0,0,0,9.619547387,12.63881871,0,0,0,0,0,0,0,0,0,0,9.810146463,6.86834391,0,0
OX1931F8_1,0,0,0,0,0,1.674338575,0,0,0,0,0,0,4.387337072,0,0,0,0,0,0,7.505986128,0,0,7.343682277,0,0,0,0,6.687664685,0,0,0,0,0,0,0,9.454079474,8.990063709,0,0,0,0,0,7.902202951,1.568210224,0,0,0,0,0,6.775278523,5.059373695,0,0,1.086972952,0,0,0,11.03689582,9.300543581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.75801738,5.645609823,0,10.20403507,0,0,10.61410247,0,0,0,0,0,5.860149413,5.904821945,6.390694765,0,0,0,0,0,0,0,0,0,9.750877974,9.957394476,0,8.160773964,0,0,1.448781085,0,0,0,0,0,9.177158716,0,0,11.02202326,0,7.266116781,0,0,0,0,0,0,0,8.238276293,0,0,0,0,9.060399654,0,0,3.699117626,0,0,0,0,0,0,0,0,7.32888374,0,0,0,0,9.360758652,0,0,0,0,0,8.667597081,0,0,0,0,0,4.045576128,0,0,0,0,0,8.133447003,0,0,0,0,0,0,3.124553372,0,0,0,0,0,0,0,8.274108399,0,6.980518694,0,8.291355945,0,0,0,5.131652462,0,0,0,0,0,0,0,0,0,7.643169122,0,10.63919112,0,7.714756475,0,0,0,0,7.737092766,0,0,9.552420602,0,0,8.174762051,0,0,0,0,0,0,0,8.564906487,7.331417111,4.682342592,0,0,0,0,4.470988977,0,0,0,0,7.631559302,0,8.583625276,0
OX1931E9,0,0,0,0,0,0,0,0,0,5.005162082,0,0,0,0,0,0,8.752420366,0,0,0,0,0,7.026838761,7.848522752,9.058465291,9.69295654,0,6.873968969,0,0,0,0,8.67401899,0,0,4.663936074,9.86895641,8.441684964,0,0,0,0,0,0,0,0,0,0,0,0,10.79816954,0,1.15532186,3.227178796,0,0,0,5.965351571,10.40333691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.370885388,0,10.66755859,0,0,12.12225366,0,0,0,0,0,0,0,0,0,0,0,8.147777318,0,8.322411879,0,0,0,0,8.245546712,0,6.373168219,0,6.982594306,1.746528206,0,0,0,0,0,2.707357986,0,0,11.80854546,0,7.911989369,0,0,0,0,0,0,0,9.428281846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3437306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15869298,0,0,0,0,0,0,0,0,6.042034574,0,0,0,0,10.08329969,0,0,0,0,0,0,0,0,3.596220011,0,0,0,6.225721272,0,9.368497528,0,0,0,0,0,0,5.857436998,4.970226601,0,0,0,0,0,0,0,0,0,0,0,0,0,9.900180722,5.533833483,0,0,0,0,0,0,0,0,0,6.380540285,0,0,0
OX1931A6,0,0,0,0,10.11354031,7.547461744,0,4.57444686,0,7.729915609,7.376025954,0,0,0,0,0,9.743364719,0,0,8.849613979,0,0,0,6.833774594,0,0,0,6.137264708,0,0,0,0,0,8.205822396,0,3.995609194,10.63783677,8.524126992,0,0,0,0,0,0,0,0,0,0,0,0,10.02707916,0,1.386743507,0,0,0,0,11.14759698,10.13316655,0,0,0,6.609082031,0,0,0,0,2.481398507,0,0,0,0,0,0,9.056161667,0,10.34489572,0,0,11.35557484,0,0,8.458096769,8.623156058,0,5.616442627,0,0,0,0,5.501725208,0,0,0,0,0,3.597891171,10.75319834,9.560603155,0,8.255898734,6.19286746,6.552563442,0,0,0,5.407247429,0,0,7.167256816,0,0,11.73003145,0,6.968928923,0,0,0,0,0,0,0,8.047180364,0,0,0,0,0,7.507315527,0,0,0,0,0,0,0,0,0,0,1.499401307,0,0,0,0,9.01842783,0,0,0,0,0,0,9.018325815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64340583,0,0,0,0,5.648563434,0,0,0,0,0,0,0,0,0,0,0,9.103374005,7.511590711,0,10.36878801,0,0,0,0,0,0,8.009279603,3.756300914,0,0,0,0,0,0,7.519583121,0,0,0,0,0,9.513149449,10.06030963,0,8.868226339,0,10.78737654,0,3.571522642,0,0,0,0,7.276500129,0,0,0
OX1931C11,0,0,6.357817596,0,1.252769391,0,0,0,5.616078907,6.869647216,9.640102556,0,0,0,0,0,10.50669642,0,6.212726985,9.163555239,0,0,0,0,4.836447022,0,0,3.02887091,1.707335255,0,0,0,0,0,0,11.3595094,0,7.868315587,0,0,0,0,0,2.286145529,0,2.102379641,0,0,0,7.607119527,0,0,1.004353342,4.78176292,0,0,0,11.68280812,11.28897722,0,0,0,6.700225015,0,0,0,0,0,0,0,0,0,0,0,0,0,9.032672182,0,0,10.0898296,0,0,0,0,0,0,0,0,0,0,1.555332161,0,3.15376795,0,5.600037777,0,0,8.8170996,9.667903524,0,0,0,0,4.114933847,0,0,0,0,0,0,0,0,6.788249763,0,6.332040706,0,0,0,0,0,0,0,0,0,0,0,0,0,7.996136458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.613914983,8.709985509,0,0,0,0,0,0,8.99171163,0,0,0,0,0,8.491231204,0,0,0,0,0,0,0,0,0,0,6.97209988,3.597640557,0,0,0,0,0,7.309610031,0,4.832172367,0,0,0,0,0,0,0,0,0,0,0,2.621719559,0,0,0,0,0,7.390017119,0,10.65876362,0,0,0,0,0,0,5.203325371,0,0,0,0,0,6.967399278,0,0,0,0,0,0,0,7.49471027,8.273551142,0,0,0,10.0028474,0,9.839908639,0,0,0,0,7.347370455,5.647441686,0,0
OX1931B10,0,0,0,0,10.07242364,7.150730713,0,0,0,0,0,0,0,0,0,0,0,0,0,10.82689764,0,0,7.538751935,6.195150793,0,0,0,3.471999474,0,0,0,0,4.703292068,8.255028877,0,3.912632326,0,8.262388915,0,0,0,0,0,1.091569985,0,2.004172492,0,0,0,4.391959088,0,5.902339571,1.410681843,0,0,0,0,9.702670919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.730747298,0,0,0,0,11.61793228,0,0,0,0,0,0,0,0,0,0,8.512407448,0,0,2.061196336,0,0,2.777948709,0,8.536201114,0,7.896195595,0,5.320360566,5.077176317,0,0,0,0,0,0,0,0,12.08012396,0,6.54231836,0,0,0,0,0,0,0,0,0,0,0,0,0,6.921119453,0,0,0,0,0,0,0,0,0,0,3.001386941,0,0,0,1.540840444,7.908502572,0,0,0,0,0,0,2.412767416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.720841704,0,0,0,0,0,0,0,0,6.79746816,0,0,0,0,8.352849046,0,0,0,0,8.630118825,0,0,0,0,0,0,8.90491992,5.682012944,0,11.6698528,0,0,0,0,1.309422056,0,7.500845781,6.066953607,0,0,0,0,0,0,0,0,0,0,0,0,7.418989182,9.87343941,5.267240763,0,0,0,0,8.621571194,0,0,0,0,8.001679903,0,0,0
